CountryName,CountryCode,Indicator Name,Indicator Code,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017
"Korea, Rep.",KOR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.03773585,65.95272652,65.86771719,65.78270786,65.69769853,65.6126892,65.52767987,65.44267054,65.35766121,65.27265188,65.18764255,64.9307422,64.82901126,64.75413223,64.67258831,64.58440888,64.49628406,64.4015683,64.26053798,64.14624099,63.99259488,63.9144297,63.75757576,63.60371822,63.51661879,63.43865408,,
Kuwait,KWT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193602694,0.201459035,0.209315376,0.217171717,0.225028058,0.2328844,0.240740741,0.248597082,0.256453423,0.264309764,0.272166105,0.280022447,0.287878788,0.295735129,0.30359147,0.311447811,0.319304153,0.327160494,0.335016835,0.342873176,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,0.350729517,,
Latin America & Caribbean (excluding high income),LAC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.65466274,52.41513809,52.17561554,51.93609194,51.69656834,51.45704421,51.21752114,50.97799806,50.81414332,50.57426303,50.33438221,50.08135458,49.83096246,49.57789654,49.32482983,49.07171252,48.88090291,48.69004262,48.49920898,48.3083743,48.11753961,47.98530622,47.85517723,47.72957928,47.59889322,47.46770668,,
Lao PDR,LAO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.45103986,75.96624783,75.48145581,74.99666378,74.51187175,74.02707972,73.54224437,73.05745234,72.57266031,72.08786828,71.60307626,71.90090988,72.19878683,72.49662045,72.7944974,73.09233102,73.91195841,74.73158579,75.55121317,76.37084055,77.19046794,78.01009532,78.8297227,79.64935009,80.46897747,81.28860485,,
Lebanon,LBN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.8054741,12.91300098,13.02052786,13.12805474,13.23558162,13.3431085,13.35092864,13.35874878,13.36656891,13.37438905,13.38220919,13.39002933,13.39784946,13.4056696,13.41348974,13.42130987,,
Liberia,LBR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17317276,50.86171096,50.55024917,50.23878738,49.92732558,49.61586379,49.30440199,48.9929402,48.68147841,48.37001661,48.05855482,47.74709302,47.43563123,47.12416944,46.81270764,46.50124585,46.18978405,45.87832226,45.56686047,45.25539867,44.94393688,44.63247508,44.32101329,44.0095515,43.6980897,43.38662791,,
Libya,LBY,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,0.123327688,,
St. Lucia,LCA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.73770492,35.63934426,35.54098361,35.44262295,35.3442623,35.24590164,35.14754098,35.04918033,34.95081967,34.85245902,34.75409836,34.6557377,34.55737705,34.45901639,34.36065574,34.26229508,34.16393443,34.06557377,33.96721311,33.86885246,33.7704918,33.67213115,33.57377049,33.47540984,33.37704918,33.27868852,,
Latin America & Caribbean,LCN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.03119533,50.80941036,50.58762688,50.3658429,50.14405842,49.92227344,49.70048946,49.47870549,49.32691494,49.10481581,48.88271668,48.64529293,48.41030825,48.1728495,47.93538948,47.69788311,47.52017639,47.34242175,47.16469232,46.98696139,46.80923146,46.69964858,46.59201611,46.48858942,46.38044308,46.27183325,,
Least developed countries: UN classification,LDC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.55539799,30.40183964,30.2482808,30.09472245,29.95145589,29.79784476,29.64423263,29.4906215,29.33700937,29.18339824,29.02928212,28.89704062,28.76479912,28.63255761,28.50286779,28.37069898,28.24240953,28.11420525,27.98636294,27.85824177,27.72918366,27.25097166,27.12872023,27.00636701,26.88392574,26.76148447,,
Low income,LIC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.59959109,31.42203204,31.244473,31.06691395,30.88935491,30.71179586,30.53423682,30.35667778,30.17911873,30.00155969,29.82322056,29.6566741,29.49012764,29.32358118,29.15703472,28.99048826,28.81818748,28.6458867,28.47358592,28.30128513,28.12749193,27.9817782,27.83660046,27.69141236,27.54623466,27.40105697,,
Liechtenstein,LIE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.625,40.875,41.125,41.375,41.625,41.875,42.125,42.375,42.625,42.875,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,43.125,,
Sri Lanka,LKA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.42162335,36.27491628,36.12820922,35.98150215,35.83479509,35.68808802,35.54138096,35.3946739,35.24796683,35.10125977,34.9545527,34.71854569,34.48253867,34.24653165,34.01052464,33.77451762,33.72667836,33.6788391,33.63099984,33.58316058,33.53532132,33.43007495,33.32482858,33.2195822,33.11433583,33.00908946,,
Lower middle income,LMC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.68306856,28.51006395,28.33902914,28.16595827,28.00136388,27.82835109,27.65532536,27.48231235,27.30929833,27.13628545,26.98009198,26.91650711,26.8535957,26.79083134,26.72937216,26.66582543,26.5875086,26.50933023,26.43143713,26.35268945,26.27464876,25.86761197,25.76997992,25.67225846,25.57582243,25.47803974,,
Low & middle income,LMY,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01587437,32.92924542,32.84264937,32.7571159,32.67435028,32.58855533,32.50186608,32.41480322,32.33682197,32.24764834,32.16803073,32.1158843,32.06436381,32.01210294,31.96016786,31.90770498,31.86869511,31.82860795,31.78879068,31.74944975,31.70902483,31.58606671,31.53923426,31.49292338,31.44630984,31.39924389,,
Lesotho,LSO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.317523057,1.324110672,1.330698287,1.337285903,1.343873518,1.350461133,1.357048748,1.363636364,1.370223979,1.376811594,1.383399209,1.389986825,1.39657444,1.403162055,1.409749671,1.416337286,1.422924901,1.429512516,1.436100132,1.442687747,1.449275362,1.482213439,1.515151515,1.548089592,1.581027668,1.613965744,,
Late-demographic dividend,LTE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.77043206,38.7614161,38.75444315,38.74969412,38.74592305,38.74056792,38.73295976,38.72440484,38.71421138,38.70032984,38.71115911,38.70928467,38.7065325,38.70422314,38.70123065,38.69847478,38.74309568,38.78477507,38.82696458,38.86829863,38.90968009,38.93009349,38.95068093,38.97109217,38.99152046,39.01195926,,
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.03063178,31.03063178,31.26994257,31.38959796,31.50925335,31.62890874,31.74856414,31.86821953,31.98787492,32.10753031,32.22718571,32.54945756,32.87172942,33.19400128,33.51627313,33.83854499,33.9948947,34.15124442,34.31033107,34.46669326,34.62305544,34.65551904,34.68743019,34.7187874,34.76456504,34.79648843,,
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,33.47490347,,
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01614252,51.01614252,51.2348061,51.34413789,51.45346968,51.56280147,51.67213326,51.78146505,51.89079684,52.00012863,52.10946042,52.2895363,52.46961219,52.64968808,52.82976397,53.00983986,53.19313139,53.37642292,53.55971445,53.756835,53.88817481,53.92926045,53.95303956,53.95079595,53.96590544,53.97233837,,
"Macao SAR, China",MAC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,18.38235294,,
Morocco,MAR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10015685,11.10889536,11.11763388,11.1263724,11.13511091,11.14384943,11.15258795,11.16132646,11.17006498,11.1788035,11.18754201,11.37037867,11.55321533,11.73605198,11.91888864,12.1017253,12.22316827,12.34461125,12.46605422,12.5874972,12.70894017,12.69101501,12.67308985,12.65516469,12.63723952,12.61931436,,
Monaco,MCO,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.704898083,9.704898083,9.735320961,9.726858877,9.744990893,9.76313392,9.778317643,9.796476306,9.814646004,9.832826748,9.854014599,10.09124088,10.32846715,10.56890782,10.80291971,11.0367893,11.17664944,11.31650958,11.45636972,11.59622986,11.75038052,11.89041096,12.02678028,12.1593674,12.30301186,12.4429571,,
Madagascar,MDG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54438216,23.42934278,23.3143034,23.19926402,23.08422464,22.96918527,22.85414589,22.73910651,22.62406713,22.50902775,22.39398838,22.33036421,22.26674004,22.20311586,22.13949169,22.07586752,21.97785191,21.8798363,21.78182068,21.68380507,21.58578946,21.54882734,21.52132624,21.49364043,21.46613957,21.43863871,,
Maldives,MDV,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,,
Middle East & North Africa,MEA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.773253574,1.778335073,1.783414288,1.788495778,1.793578157,1.798659647,1.803742027,1.808823516,1.813905896,1.818988275,1.824069765,1.857235139,1.890400513,1.923595806,1.956763452,1.989927616,2.003556458,2.017193224,2.030830858,2.044927881,2.058572712,2.059795517,2.061019577,2.062243297,2.06346754,2.064691259,,
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88569665,35.78775174,35.68980684,35.59186193,35.49391702,35.39597212,35.29802721,35.20008231,35.1021374,35.00419249,34.90624759,34.82671879,34.74719,34.66766121,34.58813241,34.50860362,34.44841688,34.38823015,34.32804342,34.26785668,34.20766995,34.1605494,34.11342884,34.06630829,34.01918774,33.97206718,,
Marshall Islands,MHL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,70.22222222,,
Middle income,MIC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.24874089,33.17711655,33.1056187,33.03532757,32.96828788,32.89769411,32.82602215,32.75393931,32.6925692,32.61800627,32.55483542,32.52159365,32.48909044,32.45571493,32.4227044,32.38909103,32.37210075,32.35383793,32.33589477,32.31851654,32.30013657,32.18101939,32.15041191,32.12042582,32.09007924,32.05919564,,
"Macedonia, FYR",MKD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.86315376,35.86315376,36.22493118,36.4058199,36.58670861,36.76759733,36.94848604,37.12937475,37.31026347,37.49115218,37.6720409,37.80574125,37.9394416,38.07314196,38.20684231,38.34054267,38.52143138,39.00911613,39.19143876,39.38937351,39.57176844,39.57176844,39.57176844,39.57176844,39.57176844,39.57176844,,
Mali,MLI,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.482752686,5.418008671,5.353264656,5.28852064,5.223776625,5.15903261,5.094288594,5.029544579,4.964800564,4.900056549,4.835312533,4.770568518,4.705824503,4.641080487,4.576336472,4.511592457,4.446848442,4.382104426,4.317360411,4.252616396,4.187872381,4.123128365,4.05838435,3.993640335,3.928896319,3.864152304,,
Malta,MLT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,1.09375,,
Myanmar,MMR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00856872,59.34296294,58.67735716,58.01175138,57.34614561,56.68053983,56.01493405,55.34932827,54.6837225,54.01811672,53.35251094,52.87908927,52.40566759,51.93224592,51.46827462,50.999449,50.51708571,50.03947852,49.58166873,49.10852595,48.63760218,47.79898667,46.9726709,46.14105469,45.30440375,44.4677528,,
Middle East & North Africa (excluding high income),MNA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.148237956,2.153832627,2.159427298,2.165021969,2.17061664,2.176211311,2.181805982,2.187400653,2.192995324,2.198589995,2.204184666,2.247195145,2.290206781,2.33326739,2.376285469,2.419296993,2.436897472,2.454511904,2.472129156,2.490469594,2.508094866,2.509307649,2.510520432,2.511733215,2.512945708,2.514158491,,
Montenegro,MNE,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,49.53159851,52.5204461,55.50929368,58.49814126,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,,
Mongolia,MNG,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.069208785,8.016491156,7.963773527,7.911055897,7.858338268,7.805620639,7.75290301,7.700185381,7.647467751,7.594750122,7.542032493,7.489379232,7.436725971,7.38407271,7.33141945,7.278766189,7.501634955,7.72450372,7.947372486,8.170241252,8.393110018,8.330492546,8.267875074,8.205257602,8.14264013,8.080022658,,
Northern Mariana Islands,MNP,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.69565217,72.34782609,72,71.63043478,71.2826087,70.91304348,70.56521739,70.19565217,69.84782609,69.47826087,69.13043478,68.7826087,68.41304348,68.06521739,67.69565217,67.34782609,66.97826087,66.63043478,66.26086957,65.91304348,65.54347826,65.19565217,64.84782609,64.47826087,64.13043478,,
Mozambique,MOZ,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.16162669,54.88313538,54.60464407,54.32615275,54.04766144,53.76917012,53.49067881,53.21218749,52.93369618,52.65520486,52.37671355,52.09466161,51.81260968,51.53055775,51.24850581,50.96645388,50.6849106,50.40336733,50.12182405,49.84028078,49.55873751,49.29626898,49.03380045,48.77133193,48.5088634,48.24639487,,
Mauritania,MRT,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402638983,0.393130882,0.383622781,0.374114679,0.364606578,0.355098477,0.345590375,0.336082274,0.326574173,0.317066072,0.30755797,0.297855826,0.288153682,0.278451538,0.268749394,0.259047249,0.254196177,0.249345105,0.244494033,0.239642961,0.234791889,0.231396139,0.228000388,0.224604638,0.221208887,0.217813137,,
Mauritius,MUS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24630542,20.28571429,20.32512315,20.36453202,20.40394089,20.44334975,20.48275862,20.52216749,20.56157635,20.60098522,20.64039409,20.27586207,19.91133005,19.54679803,19.18226601,18.81773399,18.83743842,18.85714286,18.87684729,18.89655172,18.91625616,18.93596059,18.95566502,18.97536946,18.99507389,19.01477833,,
Malawi,MWI,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32371659,40.97475605,40.6257955,40.27683496,39.92787442,39.57891387,39.22995333,38.88099279,38.53203224,38.1830717,37.83411116,37.48408994,37.13406873,36.78404752,36.4340263,36.08400509,35.73398388,35.38396266,35.03394145,34.68392024,34.33389902,34.14297836,33.9520577,33.76113704,33.57021638,33.37929571,,
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.10531122,67.86638259,67.62745396,67.38852534,67.14959671,66.91066809,66.67173946,66.43281084,66.19388221,65.95495358,65.71602496,65.28930148,64.86257799,64.43585451,64.00913103,63.58240755,64.33358697,65.0847664,65.83594582,66.58712525,67.33830467,67.38152488,67.42474509,67.4679653,67.51118551,67.55440572,,
North America,NAC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6511868,35.65455619,35.65792559,35.66129499,35.66466439,35.66803378,35.67140318,35.67477258,35.67814198,35.68151137,35.67909472,35.68999555,35.70089639,35.71179722,35.72269806,35.7335989,35.77401416,35.81442942,35.88334618,35.92379357,35.96424096,35.97676221,35.98928347,36.00180473,36.01432598,36.02684724,,
Namibia,NAM,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6426654,10.55399677,10.46532813,10.3766595,10.28799087,10.19932223,10.1106536,10.02198496,9.933316328,9.844647694,9.75597906,9.665852859,9.575726658,9.485600457,9.395474256,9.305348055,9.215221854,9.125095653,9.034969452,8.944843251,8.85471705,8.764590849,8.674464648,8.584338447,8.494212246,8.404086045,,
New Caledonia,NCL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,45.89715536,,
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.535485908,1.486776664,1.438067419,1.389358175,1.34064893,1.291939686,1.243230441,1.194521197,1.145811952,1.097102708,1.048393463,1.038604247,1.028815031,1.019025815,1.009236599,0.999447383,0.989658167,0.979868951,0.970079735,0.960290519,0.950501303,0.940712087,0.93092287,0.921133654,0.911344438,0.901555222,,
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92245023,18.47261109,18.02277194,17.57293279,17.12309365,16.6732545,16.22341535,15.7735762,15.32373706,14.87389791,14.42405876,13.97432941,13.52460006,13.07487071,12.62514136,12.17541201,11.72568266,11.27595331,10.82622396,10.37649461,9.926765265,9.477035915,9.027306565,8.577577215,8.127847865,7.678118515,,
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51038724,36.92870201,36.34701679,35.76533156,35.18364634,34.60196111,34.02027588,33.43859066,32.85690543,32.27522021,31.69353498,31.11184976,30.53016453,29.94847931,29.36679408,28.78510886,28.20342363,27.62173841,27.04005318,26.45836796,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,25.87668273,,
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.21919431,10.26362559,10.30805687,10.35248815,10.39691943,10.44135071,10.48578199,10.53021327,10.57464455,10.61907583,10.66350711,10.69312796,10.72274882,10.75236967,10.78199052,10.81161137,10.85900474,10.9063981,10.95379147,11.01096946,11.05840498,11.07947805,11.09727165,11.1249629,11.14277234,11.16058178,,
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.21606045,33.21085846,33.20565648,33.20045449,33.1952525,33.19005051,33.18484853,33.17964654,33.17444455,33.16924256,33.16404058,33.15254144,33.14104231,33.12954318,33.11804405,33.10654492,33.1120207,33.11749647,33.12297225,33.12844803,33.1339238,33.13939958,33.14487536,33.15035113,33.15582691,33.16130269,,
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68531469,33.04405594,32.4027972,31.76153846,31.12027972,30.47902098,29.83776224,29.1965035,28.55524476,27.91398601,27.20613882,26.83780956,26.46948029,26.10115103,25.73282176,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,25.3644925,,
Nauru,NRU,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.67919942,36.86187384,37.04454825,37.22722267,37.40989708,37.59257149,37.77524591,37.95792032,38.14059474,38.32326915,38.50594356,38.53936425,38.57278493,38.60620561,38.6396263,38.67304698,38.64874103,38.62443508,38.60012913,38.57582317,38.55151722,38.55227678,38.55303634,38.55379591,38.55455547,38.55531503,,
OECD members,OED,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.88135724,30.90176627,30.92301123,30.94393555,30.96480959,30.98568422,31.00664936,31.0276062,31.04849937,31.06940219,31.0803963,31.08859444,31.0960877,31.10368043,31.11190568,31.11998732,31.12998258,31.13932831,31.1622981,31.17094408,31.17899124,31.21203224,31.24739357,31.27980402,31.31265473,31.34546424,,
Oman,OMN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,0.006462036,,
Other small states,OSS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78328039,27.683081,27.58624968,27.48786566,27.48279193,27.38407277,27.28535854,27.1866443,27.08792515,26.98921583,26.89049668,26.78849557,26.68648955,26.58435272,26.50416513,26.40195048,26.31628451,26.23048937,26.14469508,26.05902995,25.97334417,25.97791407,25.9825194,25.98715817,25.99178415,25.99641308,,
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.278071814,3.224756123,3.171440432,3.118124741,3.064809049,3.011493358,2.958177667,2.904861976,2.851546285,2.798230594,2.744914902,2.689393939,2.633872976,2.578352013,2.52283105,2.467310087,2.41152968,2.355749274,2.299968867,2.24418846,2.188408053,2.132627646,2.07684724,2.021066833,1.965286426,1.909506019,,
Panama,PAN,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.79661017,67.56389561,67.33118106,67.09846651,66.86575195,66.6330374,66.40032284,66.16760829,65.93489373,65.70217918,65.46946462,65.24078558,65.01210654,64.7834275,64.55474845,64.32606941,64.10277105,63.87947269,63.65617433,63.43287598,63.20957762,62.9889696,62.76836158,62.54775356,62.32714555,62.10653753,,
Peru,PER,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.87578125,60.7371875,60.59859375,60.46,60.32140625,60.1828125,60.04421875,59.905625,59.76703125,59.6284375,59.48984375,59.393125,59.29640625,59.1996875,59.10296875,59.00625,58.89421875,58.7821875,58.67015625,58.558125,58.44609375,58.31515625,58.18421875,58.05328125,57.92234375,57.79140625,,
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.98410303,22.14240199,22.30070094,22.4589999,22.61729886,22.77559781,22.93389677,23.09219573,23.25049468,23.40879364,23.5670926,23.59861824,23.63014388,23.66166952,23.69319516,23.7247208,23.56776336,23.41080592,23.25384848,23.09689104,22.93993359,23.74484355,24.5497535,25.35466345,26.1595734,26.96448335,,
Palau,PLW,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26086957,83.56521739,83.86956522,84.19565217,84.5,84.80434783,85.13043478,85.43478261,85.73913043,86.06521739,86.36956522,86.67391304,87,87.30434783,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,87.60869565,,
